Address,Price per month €,Beds,Capacity,Link
"Lanesborough Mews, Finglas, Dublin 11",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Lanesborough-Mews-Finglas-Dublin-11/6127653/
"51 The Waxworks, Ashtown, Dublin 15",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/51-The-Waxworks-Ashtown-Dublin-15/6085086/
"Apartment 8, Newtown House, Eaton Brae, Churchtown, Dublin 14",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-8-Newtown-House-Eaton-Brae-Churchtown-Dublin-14/6083865/
"Parnell Square, Dublin 1",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Parnell-Square-Dublin-1/5812210/
"23 Nottingham Street, North Strand, Dublin 3",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/23-Nottingham-Street-North-Strand-Dublin-3/6202415/
"Finglas Road, Glasnevin, Dublin 11",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Finglas-Road-Glasnevin-Dublin-11/6155341/
"22a Oakdale Drive, Cabinteely, Dublin 18",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/22a-Oakdale-Drive-Cabinteely-Dublin-18/5672309/
"Emor St, Portobello, Dublin 8",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Emor-St-Portobello-Dublin-8/5453448/
"318 South Circular Road, Dublin 8",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/318-South-Circular-Road-Dublin-8/6173918/
"Clontarf Road, Clontarf, Dublin 3",1400.0,1,"1 bedroom (1 single), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Clontarf-Road-Clontarf-Dublin-3/6173941/
"Apt 3, 67 Lower Dorset Street, Dublin 1, Dublin 1",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apt-3-67-Lower-Dorset-Street-Dublin-1-Dublin-1/4796497/
"Flat 1, 54 South Circular Road, Dublin 8",1400.0,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Flat-1-54-South-Circular-Road-Dublin-8/6175369/
"Grosvenor Road, Rathgar, Dublin 6",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Grosvenor-Road-Rathgar-Dublin-6/6213367/
"Flat 1, 2 Cheltenham Place, Rathmines, Dublin 6",1400.0,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Flat-1-2-Cheltenham-Place-Rathmines-Dublin-6/6175939/
"The Academy, Park West, Dublin 12, Park West, Dublin 12",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/The-Academy-Park-West-Dublin-12-Park-West-Dublin-12/6175950/
"Cabra Road, Phibsborough, Dublin 7",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Cabra-Road-Phibsborough-Dublin-7/6125495/
"The Hardwicke, Church Street, Smithfield, Dublin 1",1400.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/The-Hardwicke-Church-Street-Smithfield-Dublin-1/6109769/
"Belgrave, Rathmines, Dublin 6",1403.0,1,"1 bedroom (1 double), 1 bathroom, furnished or unfurnished",https://www.rent.ie/houses-to-let/Belgrave-Rathmines-Dublin-6/6209531/
"Bellevue, Islandbridge, Dublin 8",1408.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Bellevue-Islandbridge-Dublin-8/6208400/
"Bellevue, Dublin",1408.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Bellevue/6208400
"Bellevue, Islandbridge, Dublin 8",1408.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-bellevue-islandbridge-dublin-8/3543804
"Apartment 146, The Old Distillery, Smithfield, Dublin 1",1418.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-146-the-old-distillery-smithfield-dublin-1/3535646
"Apartment 146, The Old Distillery, Smithfield, Dublin 1",1418.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-146-The-Old-Distillery-Smithfield-Dublin-1/6166974/
"Apartment 146, The Old Distillery, Dublin",1418.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-146-The-Old-Distillery/6166974
"33 Rathmines Rd Lower Dublin 6, Allihies, Co. Cork",1425.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/flat-33-rathmines-rd-lower-dublin-6-allihies-co-cork/3526525
"Apt 24 Clarinda House, Clarinda Park West, Dun Laoghaire, Dublin",1436.0,1,"1 bed, 1 bath, , Apartment",https://www.myhome.ie/rentals/brochure/apt-24-clarinda-house-clarinda-park-west-dun-laoghaire-dublin/2620078
"29 Castlegate Way, Lucan, Co. Dublin",1440.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/29-Castlegate-Way-Lucan-Co-Dublin/6114916/
"29 Castlegate Way, Adamstown, Dublin",1440.0,1,"1 bed, 1 bath, Apartment",https://www.myhome.ie/rentals/brochure/29-castlegate-way-adamstown-dublin/4093124
"From Here - Student Living, Cork Street, Cork Stre, Dublin",1440.0,1,furnished studio,https://www.let.ie/property-to-rent/From-Here---Student-Living-Cork-Street-Cork-Stre/2018956
"29 Castlegate Way, Lucan, Co. Dublin",1440.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-29-castlegate-way-lucan-co-dublin/3523343
"29 Castlegate Way,, Dublin",1440.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/29-Castlegate-Way/6114916
"Silver Studio - 2021/22 Tenancy, From Here - Student Living, Cork Street, Cork Stre, Dublin 8",1440.0,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Silver-Studio---202122-Tenancy-From-Here---Student-Living-Cork-Street-Cork-Stre-Dublin-8/2018956/
"Spencer House, Custom House Square, IFSC, Dublin 1",1447.0,1,"1 bed, 1 bath, , Apartment",https://www.myhome.ie/rentals/brochure/spencer-house-custom-house-square-ifsc-dublin-1/3485942
"12 Killaloe House, Clare Village, Dublin",1448.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/12-Killaloe-House-Clare-Village/6188026
"12 Killaloe House, Clare Village, Clarehall, Dublin 13",1448.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-12-killaloe-house-clare-village-clarehall-dublin-13/3539319
"12 Killaloe House, Clare Village, Clarehall, Dublin 13",1448.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/12-Killaloe-House-Clare-Village-Clarehall-Dublin-13/6188026/
"Flat 10, 103 Rathmines Road Upper, Rathmines, Dublin 6",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-flat-10-103-rathmines-road-upper-rathmines-dublin-6/3541971
"Slade Castle Court, Saggart, Co. Dublin",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-slade-castle-court-saggart-co-dublin/3522669
"Flat 4 90 Drumcondra Road Lower, Drumcondra, Dublin 3",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Flat-4-90-Drumcondra-Road-Lower-Drumcondra-Dublin-3/5989147/
"Apartment 13, 539 North Circular Road, Dublin 1",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-13-539-north-circular-road-dublin-1/3532279
"Rowan House, Mespil Road, Ballsbridge, Dublin 4",1450.0,1,Studio,https://www.daft.ie//for-rent/studio-apartment-rowan-house-mespil-road-ballsbridge-dublin-4/3544576
"Flat 10, 103 Rathmines Road Upper, Rathmines, Dublin 6",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Flat-10-103-Rathmines-Road-Upper-Rathmines-Dublin-6/6199860/
"23 Nottingham Street, North Strand, Dublin",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/flat-23-nottingham-street-north-strand/3534976
"Lower Gardiner street, Dublin 1",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-lower-gardiner-street-dublin-1/3465051
"Kenilworth Square South, Rathgar, Dublin 6",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Kenilworth-Square-South-Rathgar-Dublin-6/5790795/
"Flat 5, 37 Chelmsford Road, Ranelagh, Dublin 6",1450.0,1,Studio,https://www.daft.ie//for-rent/studio-apartment-flat-5-37-chelmsford-road-ranelagh-dublin-6/3542269
"Melville Cove, Meakstown, Finglas, Dublin 11",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-melville-cove-meakstown-finglas-dublin-11/3525933
"Tolka Valley, Finglas, Dublin 11",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/flat-tolka-valley-finglas-dublin-11/3526580
"Cabra Road, Dublin",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished flat",https://www.let.ie/property-to-rent/Cabra-Road/6208845
"Apartment 13, 539 North Circular Road, Dublin 1, Co. Dublin",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-13-539-North-Circular-Road-Dublin-1-Co-Dublin/6152960
"Flat 4 90 Drumcondra Road lower, Drumcondra, Dublin 3",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-flat-4-90-drumcondra-road-lower-drumcondra-dublin-3/3498687
"Cabra Road, Cabra, Dublin 7",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/flat-cabra-road-cabra-dublin-7/3543874
"61-63 Capel Street, Dublin 1",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-61-63-capel-street-dublin-1/3538794
"Flat 5, 37 Chelmsford Road, Ranelagh, Dublin",1450.0,1,furnished studio,https://www.let.ie/property-to-rent/Flat-5-37-Chelmsford-Road-Ranelagh/6200799
"the Island, Chapelizod, Dublin 20",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-the-island-chapelizod-dublin-20/3541893
"Kenilworth Square South, Rathgar, Dublin 6",1450.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-kenilworth-square-south-rathgar-dublin-6/3477581
"Flat 5, 37 Chelmsford Road, Ranelagh, Ranelagh, Dublin 6",1450.0,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Flat-5-37-Chelmsford-Road-Ranelagh-Ranelagh-Dublin-6/6200799/
"Rowan House, Mespil Road, Ballsbridge, Dublin 4",1450.0,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Rowan-House-Mespil-Road-Ballsbridge-Dublin-4/6210967/
"Slade Castle Court, Dublin",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Slade-Castle-Court/6113521
"61-63 Capel Street, Dublin 1",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished or unfurnished",https://www.rent.ie/houses-to-let/61-63-Capel-Street-Dublin-1/6185545/
"Melville Cove, Meakstown, Dublin",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Melville-Cove-Meakstown/6126138
"Tolka Valley, Dublin",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished flat",https://www.let.ie/property-to-rent/Tolka-Valley/6127682
"Tolka Valley, Finglas, Dublin 11",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Tolka-Valley-Finglas-Dublin-11/6127682/
"Slade Castle Court, Saggart, Co. Dublin",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Slade-Castle-Court-Saggart-Co-Dublin/6113521/
"Melville Cove, Meakstown, Finglas, Dublin 11",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Melville-Cove-Meakstown-Finglas-Dublin-11/6126138/
"Apartment 13, 539 North Circular Road, Dublin 1",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-13-539-North-Circular-Road-Dublin-1/6152960/
"Flat 10, 103 Rathmines Road Upper, Dublin",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Flat-10-103-Rathmines-Road-Upper/6199860
"Lower Gardiner street, Dublin 1",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Lower-Gardiner-street-Dublin-1/5662226/
"23 Nottingham Street, North Strand, Dublin 3",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/23-Nottingham-Street-North-Strand-Dublin-3/6163173/
"The Island, Chapelizod, Chapelizod, Dublin 20",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/The-Island-Chapelizod-Chapelizod-Dublin-20/6199498/
"Cabra Road, Cabra, Dublin 7",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Cabra-Road-Cabra-Dublin-7/6208845/
"Bachelors Walk, Dublin 1, Dublin",1450.0,1,"1 bed, 1 bath, , Apartment",https://www.myhome.ie/rentals/brochure/bachelors-walk-dublin-1-dublin/3485933
"Flat 4 90 Drumcondra Road lower, Dublin",1450.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Flat-4-90-Drumcondra-Road-lower/5989147
"Eugene Street, The Coombe, Dublin 8",1475.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Eugene-Street-The-Coombe-Dublin-8/6000189/
"Apartment 41, Pier 19, Dublin",1475.0,1,furnished studio,https://www.let.ie/property-to-rent/Apartment-41-Pier-19/6186061
"Apartment 41, Pier 19, Dublin 8",1475.0,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Apartment-41-Pier-19-Dublin-8/6186061/
"Apartment 41, Pier 19, Dublin 8",1475.0,1,Studio,https://www.daft.ie//for-rent/studio-apartment-apartment-41-pier-19-dublin-8/3538888
"Eugene street, The Coombe, Dublin 8",1475.0,1,"1 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-eugene-street-the-coombe-dublin-8/3500005
"Thomas Street, Dublin 8",1476.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-thomas-street-dublin-8/3536002
"Thomas Street, Dublin",1476.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Thomas-Street/6168501
"Thomas Street, Dublin 8",1476.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Thomas-Street-Dublin-8/6168501/
"Hybreasal House, South Circular Road, Dublin 8",1478.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-hybreasal-house-south-circular-road-dublin-8/3538749
"40 Cabra Road, North Circular Road, Dublin 1",1478.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-40-cabra-road-north-circular-road-dublin-1/3510937
"Apt 3, 40 New Cabra Road, Phibsborough, Dublin 7",1478.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apt-3-40-new-cabra-road-phibsborough-dublin-7/3289353
"Apt 3, 40 New Cabra Road, Dublin",1478.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apt-3-40-New-Cabra-Road/5243216
"40 Cabra Road, North Circular Road, Dublin 1",1478.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/40-Cabra-Road-North-Circular-Road-Dublin-1/6060748/
"Hybreasal House, South Circular Road, Dublin 8, Dublin 8",1478.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Hybreasal-House-South-Circular-Road-Dublin-8-Dublin-8/6185355/
"Apt 3, 40 New Cabra Road, Phibsborough, Dublin 7",1478.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apt-3-40-New-Cabra-Road-Phibsborough-Dublin-7/5243216/
"The Old Music Hall, Templebar, Dublin 2, Temple Bar",1495.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-the-old-music-hall-templebar-dublin-2-temple-bar/3507025
"The Old Music Hall, Templebar, Dublin 2, Temple Bar, Dublin 2",1495.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/The-Old-Music-Hall-Templebar-Dublin-2-Temple-Bar-Dublin-2/6047145/
"Apartment 64, Block C, Seven Oaks, Kilmainham, Dublin 8",1495.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-64-Block-C-Seven-Oaks-Kilmainham-Dublin-8/6083311/
"Apartment 64, Block C, Seven Oaks, Dublin",1495.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-64-Block-C-Seven-Oaks/6083311
"The Old Music Hall, Cows Lane, Templebar, Temple Bar, Dublin 2",1495.0,1,"1 bed, 1 bath, , Apartment",https://www.myhome.ie/rentals/brochure/the-old-music-hall-cows-lane-templebar-temple-bar-dublin-2/4523559
"The Old Music Hall, Templebar, Dublin 2",1495.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/The-Old-Music-Hall-Templebar-Dublin-2/6047145
"Mespil Estate, Sussex Road, Ballsbridge, Dublin 4",1495.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Mespil-Estate-Sussex-Road-Ballsbridge-Dublin-4/5365920/
"Gandon Hall, Dublin 1",1495.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Gandon-Hall-Dublin-1/6175923/
"Gandon Hall, Dublin",1495.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Gandon-Hall/6175923
"Gandon Hall, Dublin 1",1495.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-gandon-hall-dublin-1/3537508
"Mespil Estate, Sussex Road, Ballsbridge, Dublin 4",1495.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-mespil-estate-sussex-road-ballsbridge-dublin-4/3423169
"Apartment 64, Block C, Seven Oaks, Kilmainham, Dublin 8",1495.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-64-block-c-seven-oaks-kilmainham-dublin-8/3515888
"59 Castle Gate Apartments, Castle Street, Dublin 2, Dublin",1500.0,1,"1 bed, 1 bath, , Apartment",https://www.myhome.ie/rentals/brochure/59-castle-gate-apartments-castle-street-dublin-2-dublin/4217573
"King's Court, Dublin",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Kings-Court/5831222
"Mountjoy Square West, Dublin",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Mountjoy-Square-West/6072156
"Gandon Hall, Gardiner Street Lower, Dublin 1",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Gandon-Hall-Gardiner-Street-Lower-Dublin-1/6210897/
"Apt. 2, 110 Philipsburgh Avenue, Dublin",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apt-2-110-Philipsburgh-Avenue/5763492
"Flat 1 92 Drumcondra Road lower, Dublin",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Flat-1-92-Drumcondra-Road-lower/5621619
"Apt. 2, 110 Philipsburgh Avenue, Dublin",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apt-2-110-philipsburgh-avenue/3475087
"St Andrews Hall, Main Street, Lucan, Co. Dublin",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/St-Andrews-Hall-Main-Street-Lucan-Co-Dublin/6193279/
"Flat 1 92 Drumcondra Road lower, Drumcondra, Dublin 3",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-flat-1-92-drumcondra-road-lower-drumcondra-dublin-3/3460047
"The Courtyard, Hill Street, Dublin 1",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-the-courtyard-hill-street-dublin-1/3540834
"Stearne House, Dean Court, Patrick Street, Dublin, Christchurch, Dublin 8",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-stearne-house-dean-court-patrick-street-dublin-christchurch-dublin-8/3541549
"D3, Menlough House, Rathgar, Dublin 6",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-d3-menlough-house-rathgar-dublin-6/3433234
"105 Greenlea Road, Terenure, Dublin 6W",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/flat-105-greenlea-road-terenure-dublin-6w/3541173
"Raheny, The Glen, Bettyglen, Dublin 5",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-raheny-the-glen-bettyglen-dublin-5/3524141
"60 Pembroke Road, Ballsbridge, Dublin 4",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/flat-60-pembroke-road-ballsbridge-dublin-4/3535183
"Apartment 3, 31-35 Gardiner Street Middle, Dublin 1",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-3-31-35-gardiner-street-middle-dublin-1/3531307
"Mountjoy Square West, Dublin 1",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-mountjoy-square-west-dublin-1/3512983
"Citywest Quarter, Citywest, Co. Dublin",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-studio-apartment-citywest-quarter-citywest-co-dublin/3168928
"Avonmore Avenue, Tallaght, Dublin 24",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/flat-avonmore-avenue-tallaght-dublin-24/2939344
"11 Aldrin Walk, Coolock, Kilmore, Dublin 5",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-11-aldrin-walk-coolock-kilmore-dublin-5/3533766
"Blackhorse Avenue 16A, Cabra, Dublin 7",1500.0,1,Studio,https://www.daft.ie//for-rent/studio-apartment-blackhorse-avenue-16a-cabra-dublin-7/3501361
"Apartment 26, 6 Usher's Quay, Dublin 8",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-26-6-ushers-quay-dublin-8/3542758
"Belgrave Sq, Ranelagh, Dublin 6",1500.0,1,Studio,https://www.daft.ie//for-rent/studio-apartment-belgrave-sq-ranelagh-dublin-6/3534523
"175 The Spinnaker, Arran Quay, Smithfield, Dublin 7",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-175-the-spinnaker-arran-quay-smithfield-dublin-7/3540700
"1 Woodfarm Cottages, Lucan Road Old, Palmerstown, Dublin 20",1500.0,1,"1 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-1-woodfarm-cottages-lucan-road-old-palmerstown-dublin-20/3497220
"Apartment 10, 32-33 Fitzgibbon Street, Dublin 1",1500.0,1,Studio,https://www.daft.ie//for-rent/studio-apartment-apartment-10-32-33-fitzgibbon-street-dublin-1/3517352
"37 Brookville Park, Blackrock, Co. Dublin",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-37-brookville-park-blackrock-co-dublin/3541255
"King's Court, Dublin 1",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-kings-court-dublin-1/3482068
"Gandon Hall, Gardiner Street Lower, Dublin 1",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-gandon-hall-gardiner-street-lower-dublin-1/3544492
"Flat 12A/12, Conquer Hill Avenue, Dublin",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-flat-12a-12-conquer-hill-avenue/3537735
"St Andrews Hall, Main street, Lucan, Co. Dublin",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-st-andrews-hall-main-street-lucan-co-dublin/3540507
"South Circular Road, Dublin 8",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-south-circular-road-dublin-8/2833800
"La Touche Hall, 38-39 Aungier Street, Dublin 2",1500.0,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-la-touche-hall-38-39-aungier-street-dublin-2/3531064
"Studio Apartment, Citywest Quarter, Citywest, Citywest, Co. Dublin",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Studio-Apartment-Citywest-Quarter-Citywest-Citywest-Co-Dublin/4318385
"Flat 12A, 12, Conquer Hill Avenue, Dublin 3, Dublin",1500.0,1,"1 bed, Apartment",https://www.myhome.ie/rentals/brochure/flat-12a-12-conquer-hill-avenue-dublin-3-dublin/4529067
"Flat 1 92 Drumcondra Road Lower, Drumcondra, Dublin 3",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Flat-1-92-Drumcondra-Road-Lower-Drumcondra-Dublin-3/5621619/
"Apartment 10, 32-33 Fitzgibbon Street, Dublin 1",1500.0,1,studio apartment to rent,https://www.rent.ie/houses-to-let/Apartment-10-32-33-Fitzgibbon-Street-Dublin-1/6089851/
"105 Greenlea Road, Terenure, Dublin 6w",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/105-Greenlea-Road-Terenure-Dublin-6w/6195644/
"Apartment 26, 6 Usher\'s Quay, Dublin 8",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-26-6-Ushers-Quay-Dublin-8/6202426/
"11 Aldrin Walk, Coolock, Kilmore, Dublin 5",1500.0,1,"1 bedroom (1 double), 1 bathroom, unfurnished",https://www.rent.ie/houses-to-let/11-Aldrin-Walk-Coolock-Kilmore-Dublin-5/6159282/
"The Courtyard, Hill Street, Dublin 1",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/The-Courtyard-Hill-Street-Dublin-1/6194186/
"Apartment 26, 6 Usher\'s Quay, Dublin",1500.0,1,"1 bedroom (1 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-26-6-Ushers-Quay/6202426
